rxnID,rxnFormula,LB,UB,note
MAR00950,"arachidonate [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] + O2 [Cytosol]  -> 11,12-EET [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00951,"arachidonate [Cytosol] + FADH2 [Cytosol] + O2 [Cytosol]  -> 11,12-EET [Cytosol] + FAD [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00953,"11,12-EET [Cytosol] + H2O [Cytosol]  -> 11,12-DHET [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00954,"arachidonate [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] + O2 [Cytosol]  -> 14,15-EET [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00955,"arachidonate [Cytosol] + FADH2 [Cytosol] + O2 [Cytosol]  -> 14,15-EET [Cytosol] + FAD [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00956,"arachidonate [Endoplasmic reticulum] + FADH2 [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> 14,15-EET [Endoplasmic reticulum] + FAD [Endoplasmic reticulum] + H2O [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR00957,"14,15-EET [Cytosol] + H2O [Cytosol]  -> 14,15-DHET [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00958,"arachidonate [Cytosol] + O2 [Cytosol]  -> 5(S)-HPETE [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00959,"5(S)-HPETE [Cytosol]  -> H2O [Cytosol] + leukotriene A4 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00960,"5(S)-HPETE [Cytosol] + 2 GSH [Cytosol]  -> 5(S)-HETE [Cytosol] + GSSG [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00961,"5(S)-HETE [Cytosol] + 2 H+ [Cytosol] + O2 [Cytosol]  -> H2O [Cytosol] + leukotriene B4 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00963,"5(S)-HPETE [Mitochondria] + 2 GSH [Mitochondria]  -> 5(S)-HETE [Mitochondria] + GSSG [Mitochondria] + H2O [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR00964,"5(S)-HETE [Mitochondria] + 2 H+ [Mitochondria] + O2 [Mitochondria]  -> H2O [Mitochondria] + leukotriene B4 [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR00967,"5(S)-HETE [Endoplasmic reticulum] + 2 H+ [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> H2O [Endoplasmic reticulum] + leukotriene B4 [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR00969,"5(S)-HETE [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] + O2 [Cytosol]  -> 20-hydroxy-5S-HETE [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00971,"5(S)-HETE [Cytosol] + 2 H+ [Cytosol] + O2 [Cytosol]  -> 5,15-DiHETE [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00973,"5(S)-HETE [Cytosol] + NADP+ [Cytosol]  <=> 5-oxo-ETE [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00976,"5-oxo-ETE [Cytosol] + 2 H+ [Cytosol] + O2 [Cytosol]  -> 5-oxo-12-HETE [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00979,"5-oxo-12-HETE [Cytosol]  <=> 5-oxo-6-trans-LTB4 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00980,"5,12-DiHETE [Cytosol] + NADP+ [Cytosol]  <=> 5-oxo-12-HETE [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00981,"5,12-DiHETE [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] + O2 [Cytosol]  -> 5,12,20-TriHETE [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00983,"arachidonate [Cytosol] + O2 [Cytosol]  -> 15(S)-HPETE [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00985,"arachidonate [Nucleus] + O2 [Nucleus]  -> 15(S)-HPETE [Nucleus] ",0,1000,"Original human 1 reaction and default constraints."
MAR00986,"arachidonate [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> 15(S)-HPETE [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR00987,"arachidonate [Peroxisome] + O2 [Peroxisome]  -> 15(S)-HPETE [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR00988,"15(S)-HETE [Cytosol] + GSSG [Cytosol] + H2O [Cytosol]  <=> 15(S)-HPETE [Cytosol] + 2 GSH [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00989,"15(S)-HETE [Cytosol] + NADP+ [Cytosol]  -> 15-oxoETE [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00990,"15(S)-HETE [Cytosol] + NAD+ [Cytosol]  -> 15-oxoETE [Cytosol] + H+ [Cytosol] + NADH [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00991,"15(S)-HPETE [Cytosol]  <=> 15H-11,12-EETA [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00992,"11,12,15-THETA [Cytosol]  <=> 15H-11,12-EETA [Cytosol] + H2O [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00993,"11h-14,15-EETA [Cytosol]  <=> 15(S)-HPETE [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00994,"11,14,15-THETA [Cytosol]  <=> 11h-14,15-EETA [Cytosol] + H2O [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00995,"arachidonate [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] + O2 [Cytosol]  -> 15(R)-HETE [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00996,"arachidonate [Peroxisome] + H+ [Peroxisome] + NADPH [Peroxisome] + O2 [Peroxisome]  -> 15(R)-HETE [Peroxisome] + H2O [Peroxisome] + NADP+ [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR00997,"arachidonate [Endoplasmic reticulum] + H+ [Endoplasmic reticulum] + NADPH [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> 15(R)-HETE [Endoplasmic reticulum] + H2O [Endoplasmic reticulum] + NADP+ [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR00998,"15(R)-HETE [Cytosol] + O2 [Cytosol]  -> (5S,6S)-epoxy-(15R)-hydroxy-ETE [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00999,"15(R)-HETE [Peroxisome] + O2 [Peroxisome]  -> (5S,6S)-epoxy-(15R)-hydroxy-ETE [Peroxisome] + H2O [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR01000,"15(R)-HETE [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> (5S,6S)-epoxy-(15R)-hydroxy-ETE [Endoplasmic reticulum] + H2O [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR01002,"(5S,6S)-epoxy-(15R)-hydroxy-ETE [Cytosol] + H2O [Cytosol]  <=> 15-epi-lipoxin A4 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01003,"(5S,6S)-epoxy-(15R)-hydroxy-ETE [Peroxisome] + H2O [Peroxisome]  <=> 15-epi-lipoxin A4 [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01004,"(5S,6S)-epoxy-(15R)-hydroxy-ETE [Endoplasmic reticulum] + H2O [Endoplasmic reticulum]  <=> 15-epi-lipoxin A4 [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01006,"(5S,6S)-epoxy-(15R)-hydroxy-ETE [Cytosol] + H2O [Cytosol]  <=> 15-epi-lipoxin B4 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01007,"(5S,6S)-epoxy-(15R)-hydroxy-ETE [Peroxisome] + H2O [Peroxisome]  <=> 15-epi-lipoxin B4 [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01008,"(5S,6S)-epoxy-(15R)-hydroxy-ETE [Endoplasmic reticulum] + H2O [Endoplasmic reticulum]  <=> 15-epi-lipoxin B4 [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01010,"14,15-DiHETE [Cytosol]  <=> 15(S)-HPETE [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01011,"14,15-DiHETE [Nucleus]  <=> 15(S)-HPETE [Nucleus] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01013,"14,15-DiHETE [Cytosol] + 2 H+ [Cytosol] + O2 [Cytosol]  -> H2O [Cytosol] + lipoxin B4 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01014,"14,15-DiHETE [Nucleus] + 2 H+ [Nucleus] + O2 [Nucleus]  -> H2O [Nucleus] + lipoxin B4 [Nucleus] ",0,1000,"Original human 1 reaction and default constraints."
MAR01015,"15(S)-HPETE [Cytosol] + O2 [Cytosol]  -> 5,6-epoxytetraene [Cytosol] + H2O2 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01016,"15(S)-HPETE [Nucleus] + O2 [Nucleus]  -> 5,6-epoxytetraene [Nucleus] + H2O2 [Nucleus] ",0,1000,"Original human 1 reaction and default constraints."
MAR01017,"15(S)-HPETE [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> 5,6-epoxytetraene [Endoplasmic reticulum] + H2O2 [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR01018,"15(S)-HPETE [Peroxisome] + FAD [Peroxisome]  -> 5,6-epoxytetraene [Peroxisome] + FADH2 [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR01020,"5,6-epoxytetraene [Cytosol] + H2O [Cytosol]  <=> lipoxin B4 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01021,"5,6-epoxytetraene [Nucleus] + H2O [Nucleus]  <=> lipoxin B4 [Nucleus] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01022,"5,6-epoxytetraene [Endoplasmic reticulum] + H2O [Endoplasmic reticulum]  <=> lipoxin B4 [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01023,"5,6-epoxytetraene [Peroxisome] + H2O [Peroxisome]  <=> lipoxin B4 [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01025,"5,6-epoxytetraene [Cytosol] + H2O [Cytosol]  <=> lipoxin A4 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01026,"5,6-epoxytetraene [Nucleus] + H2O [Nucleus]  <=> lipoxin A4 [Nucleus] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01027,"5,6-epoxytetraene [Endoplasmic reticulum] + H2O [Endoplasmic reticulum]  <=> lipoxin A4 [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01028,"5,6-epoxytetraene [Peroxisome] + H2O [Peroxisome]  <=> lipoxin A4 [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01029,"arachidonate [Cytosol] + O2 [Cytosol]  -> 12(S)-HPETE [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01030,"arachidonate [Extracellular] + O2 [Extracellular]  -> 12(S)-HPETE [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR01033,"arachidonate [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> 12(S)-HPETE [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR01034,"arachidonate [Peroxisome] + O2 [Peroxisome]  -> 12(S)-HPETE [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR01037,"12(S)-HPETE [Cytosol] + 2 GSH [Cytosol]  -> 12(S)-HETE [Cytosol] + GSSG [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01039,"12(S)-HPETE [Endoplasmic reticulum] + 2 GSH [Endoplasmic reticulum]  -> 12(S)-HETE [Endoplasmic reticulum] + GSSG [Endoplasmic reticulum] + H2O [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR01040,"12(S)-HETE [Cytosol] + NADP+ [Cytosol]  -> 12-oxoETE [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01041,"12(S)-HPETE [Cytosol]  <=> hepoxilin B3 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01042,"H2O [Cytosol] + hepoxilin B3 [Cytosol]  <=> trioxilin B3 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01043,"12(S)-HPETE [Cytosol]  <=> hepoxilin A3 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01045,"12(S)-HPETE [Extracellular]  <=> hepoxilin A3 [Extracellular] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01048,"12(S)-HPETE [Peroxisome]  <=> hepoxilin A3 [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01049,"12(S)-HPETE [Endoplasmic reticulum]  <=> hepoxilin A3 [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01050,"GSH [Cytosol] + hepoxilin A3 [Cytosol]  <=> hepoxilin A3-c [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01053,"GSH [Endoplasmic reticulum] + hepoxilin A3 [Endoplasmic reticulum]  <=> hepoxilin A3-c [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01054,"GSH [Peroxisome] + hepoxilin A3 [Peroxisome]  <=> hepoxilin A3-c [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01055,"H2O [Cytosol] + hepoxilin A3 [Cytosol]  <=> trioxilin A3 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01057,"H2O [Endoplasmic reticulum] + hepoxilin A3 [Endoplasmic reticulum]  <=> trioxilin A3 [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01058,"H2O [Peroxisome] + hepoxilin A3 [Peroxisome]  <=> trioxilin A3 [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01059,"H+ [Cytosol] + hepoxilin A3 [Cytosol] + NADPH [Cytosol] + O2 [Cytosol]  -> 20-OH-hepoxilin A3 [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01061,"H+ [Endoplasmic reticulum] + hepoxilin A3 [Endoplasmic reticulum] + NADPH [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> 20-OH-hepoxilin A3 [Endoplasmic reticulum] + H2O [Endoplasmic reticulum] + NADP+ [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR01062,"arachidonate [Cytosol] + O2 [Cytosol]  -> 8(S)-HPETE [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01063,"8(S)-HPETE [Cytosol] + 2 GSH [Cytosol]  -> 8(S)-HETE [Cytosol] + GSSG [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01064,"arachidonate [Cytosol] + O2 [Cytosol]  -> (11R)-HPETE [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01065,"11,12-EET [Cytosol] + ATP [Cytosol] + CoA [Cytosol] + 2 H2O [Cytosol] + NAD+ [Cytosol] + O2 [Cytosol]  -> 9,10-epoxy-(6Z,12Z)-octadecadienoic acid [Cytosol] + acetyl-CoA [Cytosol] + AMP [Cytosol] + H2O2 [Cytosol] + NADH [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01066,"9,10-epoxy-(6Z,12Z)-octadecadienoic acid [Cytosol] + ATP [Cytosol] + CoA [Cytosol] + 2 H2O [Cytosol] + NAD+ [Cytosol] + O2 [Cytosol]  -> 7,8-epoxy-(4Z,10Z)-hexadecadienoic acid [Cytosol] + acetyl-CoA [Cytosol] + AMP [Cytosol] + 2 H+ [Cytosol] + H2O2 [Cytosol] + NADH [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01067,"7,8-epoxy-(4Z,10Z)-hexadecadienoic acid [Cytosol] + ATP [Cytosol] + CoA [Cytosol] + 2 H2O [Cytosol] + NAD+ [Cytosol] + O2 [Cytosol]  -> 5,6-epoxy-(8Z)-tetradecenoic acid [Cytosol] + acetyl-CoA [Cytosol] + AMP [Cytosol] + H2O2 [Cytosol] + NADH [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01068,"14,15-EET [Cytosol] + ATP [Cytosol] + CoA [Cytosol] + 2 H2O [Cytosol] + NAD+ [Cytosol] + O2 [Cytosol]  -> 12,13-epoxy-(6Z,9Z)-octadecadienoic acid [Cytosol] + acetyl-CoA [Cytosol] + AMP [Cytosol] + H2O2 [Cytosol] + NADH [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01069,"12,13-epoxy-(6Z,9Z)-octadecadienoic acid [Cytosol] + ATP [Cytosol] + CoA [Cytosol] + 2 H2O [Cytosol] + NAD+ [Cytosol] + O2 [Cytosol]  -> 10,11-epoxy-(4Z,7Z)-hexadecadienoic acid [Cytosol] + acetyl-CoA [Cytosol] + AMP [Cytosol] + 2 H+ [Cytosol] + H2O2 [Cytosol] + NADH [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01070,"10,11-epoxy-(4Z,7Z)-hexadecadienoic acid [Cytosol] + ATP [Cytosol] + CoA [Cytosol] + H+ [Cytosol] + 2 H2O [Cytosol] + NAD+ [Cytosol] + O2 [Cytosol]  -> 8,9-epoxy-(5Z)-tetradecenoic acid [Cytosol] + acetyl-CoA [Cytosol] + AMP [Cytosol] + H2O2 [Cytosol] + NADH [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01071,"12(S)-HETE [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] + O2 [Cytosol]  -> 12,20-diHETE [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01072,"12(S)-HETE [Endoplasmic reticulum] + H+ [Endoplasmic reticulum] + NADPH [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> 12,20-diHETE [Endoplasmic reticulum] + H2O [Endoplasmic reticulum] + NADP+ [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR01073,"12(S)-HETE [Cytosol] + 2 H+ [Cytosol] + O2 [Cytosol]  -> 11,12-dihydroxy-(5E,7E,9E,14Z)-eicosatetraenoate [Cytosol] + H2O [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01074,"12(S)-HETE [Cytosol] + H+ [Cytosol] + NADH [Cytosol]  <=> 12-hetre [Cytosol] + NAD+ [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01075,"12(S)-HETE [Cytosol] + 2 H+ [Cytosol] + O2 [Cytosol]  -> H2O [Cytosol] + leukotriene B4 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01077,"12(S)-HETE [Endoplasmic reticulum] + 2 H+ [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> H2O [Endoplasmic reticulum] + leukotriene B4 [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR01079,"arachidonate [Cytosol] + glycerol [Cytosol] + 5 H+ [Cytosol]  -> 2 H2O [Cytosol] + noladin-ether [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR03015,"arachidonyl-CoA [Peroxisome] + H2O [Peroxisome]  -> arachidonate [Peroxisome] + CoA [Peroxisome] + H+ [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR01080,"H2O [Cytosol] + leukotriene A4 [Cytosol]  -> leukotriene B4 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01081,"GSH [Cytosol] + leukotriene A4 [Cytosol]  -> leukotriene C4 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01084,"H+ [Extracellular] + leukotriene C4 [Extracellular]  -> 5-L-gamma-glutamyl [Extracellular] + LTD4 [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR01085,"H2O [Extracellular] + LTD4 [Extracellular]  -> glycine [Extracellular] + leukotriene E4 [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR01087,"H+ [Cytosol] + leukotriene E4 [Cytosol]  -> 11-trans-LTE4 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01088,"CoA [Cytosol] + H+ [Cytosol] + N-acetyl-LTE4 [Cytosol]  <=> acetyl-CoA [Cytosol] + leukotriene E4 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01091,"CoA [Nucleus] + H+ [Nucleus] + N-acetyl-LTE4 [Nucleus]  <=> acetyl-CoA [Nucleus] + leukotriene E4 [Nucleus] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01092,"H2O [Cytosol] + leukotriene A4 [Cytosol]  -> 12-epi-LTB4 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01093,"5,6-epoxytetraene [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol]  <=> H+ [Cytosol] + leukotriene A4 [Cytosol] + NADPH [Cytosol] + O2 [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01096,"H+ [Nucleus] + leukotriene A4 [Nucleus] + NADPH [Nucleus] + O2 [Nucleus]  -> 5,6-epoxytetraene [Nucleus] + H2O [Nucleus] + NADP+ [Nucleus] ",0,1000,"Original human 1 reaction and default constraints."
MAR01097,"15-oxo-lipoxin A4 [Cytosol] + H+ [Cytosol] + NADH [Cytosol]  <=> lipoxin A4 [Cytosol] + NAD+ [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01098,"13,14-dihydro-15-oxo-lipoxin A4 [Cytosol] + NADP+ [Cytosol]  <=> 15-oxo-lipoxin A4 [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01099,"13,14-dihydro-15-oxo-lipoxin A4 [Cytosol] + H+ [Cytosol] + NADPH [Cytosol]  <=> 13,14-dihydro-lipoxin A4 [Cytosol] + NADP+ [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01100,"leukotriene B4 [Cytosol] + NAD+ [Cytosol]  -> 12-keto-LTB4 [Cytosol] + H+ [Cytosol] + NADH [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01101,"leukotriene B4 [Mitochondria] + NAD+ [Mitochondria]  -> 12-keto-LTB4 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR01102,"leukotriene B4 [Mitochondria] + NADP+ [Mitochondria]  -> 12-keto-LTB4 [Mitochondria] + H+ [Mitochondria] + NADPH [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR01103,"leukotriene B4 [Endoplasmic reticulum] + NAD+ [Endoplasmic reticulum]  -> 12-keto-LTB4 [Endoplasmic reticulum] + H+ [Endoplasmic reticulum] + NADH [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR01105,"leukotriene B4 [Peroxisome] + NADP+ [Peroxisome]  -> 12-keto-LTB4 [Peroxisome] + H+ [Peroxisome] + NADPH [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR01106,"leukotriene B4 [Peroxisome] + NAD+ [Peroxisome]  -> 12-keto-LTB4 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR01107,"12-keto-LTB4 [Cytosol] + H+ [Cytosol] + NADPH [Cytosol] + O2 [Cytosol]  -> 12-oxo-20-hydroxy-LTB4 [Cytosol] + H2O [Cytosol] + NADP+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01108,"12-keto-LTB4 [Endoplasmic reticulum] + H+ [Endoplasmic reticulum] + NADPH [Endoplasmic reticulum] + O2 [Endoplasmic reticulum]  -> 12-oxo-20-hydroxy-LTB4 [Endoplasmic reticulum] + H2O [Endoplasmic reticulum] + NADP+ [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
